design	table_group	reform	target	target_key	spec_name	event_time	j	beta	se	t	pvalue	n_event_obs	n_obs	r2
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	7	7	0.18543209275838782	0.1496088471977333	1.239446036993441	0.21518036135244134	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	8	8	0.20449133391021668	0.16596517827290908	1.2321339695364055	0.21789904392683324	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	9	9	0.20591175737364004	0.17250075893153924	1.193686095348489	0.23260078159937458	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	10	10	0.22497099850435215	0.18890963849660236	1.1908921127303855	0.23369594126974713	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	11	11	0.2440302395883443	0.20532017051574383	1.1885351496414824	0.23462264019052748	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	12	12	0.4618416181245794	0.18606531840883245	2.4821477859178294	0.013059310070022635	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	13	13	0.4809008592214369	0.1875069376931288	2.5647096856142597	0.01032621644459011	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	14	14	0.4999601003273417	0.19035908666177428	2.6264052275878984	0.008629201870437931	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	15	15	0.19904366907301793	0.12499718008282894	1.5923852757407995	0.1112981626038212	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	16	16	0.21810291019121153	0.1102864260065793	1.977604298993244	0.04797336391859622	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	17	17	0.23716215126498852	0.09613052441814336	2.4670847548214074	0.013621811115153787	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	18	18	0.19137271011470114	0.1021317825745223	1.873782140001939	0.06096045903465023	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	19	19	0.2104319512178778	0.08630644640284155	2.4381950594474895	0.014760806646742194	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	20	20	0.2294911922974035	0.07075228333123605	3.243587082879156	0.0011803472298982153	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	21	21	0.34833471997981963	0.06682468852554829	5.21266507432571	1.8614679737008385e-07	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	22	22	0.36739396111004646	0.06966157191705606	5.273983216277282	1.3349412112540522e-07	1.0	144	0.9415340023243582
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	porttr	23	23	0.38645320219562734	0.07602046721062065	5.083541530005709	3.7046153070974234e-07	1.0	144	0.9415340023243582
